year,prophet_co2,prophet_lower,prophet_upper,lstm_co2,lstm_lower,lstm_upper,arima_co2,arima_lower,arima_upper,forecast_co2,forecast_co2_lower,forecast_co2_upper,model_used,iso_code,country,forecast_temp_anomaly,forecast_temp_lower,forecast_temp_upper,last_historical_year,last_co2,last_co2_per_capita
2030,5.883029140507411,4.807489919611479,6.993132773320422,5.876806105246942,5.592264945006173,6.161347265487711,5.907185876037191,3.184142923888996,8.630228828185388,5.887512565574738,4.597846927029532,7.194460410078486,Prophet+LSTM+ARIMA,COD,Democratic Republic of Congo,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,5.904,0.054
2031,6.029078285571099,4.979164247242855,7.106260846068665,5.876795528572984,5.592254368332215,6.161336688813753,5.907185885112655,2.9563860992860915,8.857985670939218,5.960534496206959,4.626742240526004,7.307961012972576,Prophet+LSTM+ARIMA,COD,Democratic Republic of Congo,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,5.904,0.054
2032,6.17512743063479,5.030776953831104,7.192482345878706,5.876885565900011,5.592344405659242,6.16142672614078,5.907185886216815,2.7449909636098506,9.069380808823778,6.033581578346602,4.599722319232825,7.403943056680493,Prophet+LSTM+ARIMA,COD,Democratic Republic of Congo,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,5.904,0.054
2033,6.32157671034249,5.201204503170208,7.509710302521428,5.876898312148114,5.592357151907345,6.161439472388883,5.907185886351152,2.5468683135512777,9.267503459151026,6.106809404796062,4.63540861794976,7.612090884145691,Prophet+LSTM+ARIMA,COD,Democratic Republic of Congo,0.5888003044572439,0.4337913702025986,0.7497248864369677,2024,5.904,0.054
2034,6.467625855406179,5.445618490831039,7.503500562454803,5.876900752919028,5.5923595926782586,6.161441913159797,5.907185886367496,2.3597936519461484,9.454578120788844,6.179834587524721,4.710847556571622,7.655755289714561,Prophet+LSTM+ARIMA,COD,Democratic Republic of Congo,0.6144800295150387,0.45013785872180284,0.7791470849533273,2024,5.904,0.054
2025,8.125782476397822,6.832946840339538,9.313018054978272,8.686384444979296,7.844394529608355,9.528374360350238,8.778044789547176,7.627166810701979,9.928922768392372,8.42899854683053,7.284363755247353,9.520833309674789,Prophet+LSTM+ARIMA,COG,Congo,0.3832217931726503,0.2202730947878225,0.5461162636911738,2024,8.84,1.396
2026,8.312966859267382,7.010425400024542,9.614363445314117,8.716892438962816,7.874902523591874,9.558882354333758,8.784826499975185,7.243741660881586,10.325911339068785,8.531913164368191,7.2848737461306365,9.778380146007695,Prophet+LSTM+ARIMA,COG,Congo,0.4089015182304452,0.24552822391782106,0.565745810368102,2024,8.84,1.396
2027,8.500151242136939,7.28671827704176,9.665118576756921,8.746035441960316,7.904045526589375,9.588025357331258,8.784084163761763,6.925638314405178,10.64253001311835,8.63260552249899,7.350780098769517,9.890198130990862,Prophet+LSTM+ARIMA,COG,Congo,0.4345812432882401,0.26844936713472756,0.5978818618181819,2024,8.84,1.396
2028,8.687335625006499,7.461894817771887,9.840723761116678,8.746429842248745,7.904439926877803,9.588419757619686,8.784165420999095,6.6558876944444485,10.912443147553741,8.72631662831521,7.371029314216506,10.045577606851696,Prophet+LSTM+ARIMA,COG,Congo,0.460260968346035,0.2943489758972844,0.6132701831914098,2024,8.84,1.396
2029,8.875032841801726,7.68729526798756,10.025970258714224,8.754854550241305,7.912864634870363,9.596844465612246,8.784156526459801,6.416530299434592,11.151782753485012,8.82226919007614,7.4259963675700185,10.200141934131427,Prophet+LSTM+ARIMA,COG,Congo,0.48601104881494706,0.3143609013188334,0.6530325345002317,2024,8.84,1.396
2030,9.062217224671286,7.764700015861935,10.22629055366845,8.75341780633346,7.911427890962518,9.595407721704401,8.784157500069437,6.19925821800609,11.369056782132784,8.915502438936368,7.41002153517312,10.354261402793522,Prophet+LSTM+ARIMA,COG,Congo,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,8.84,1.396
2031,9.249401607540843,8.11296567091745,10.556007435152189,8.754568501680467,7.912578586309525,9.596558417051408,8.784157393496663,5.99888204748291,11.569432739510416,9.009382277564704,7.5343479939068345,10.56950150671655,Prophet+LSTM+ARIMA,COG,Congo,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,8.84,1.396
2032,9.436585990410403,8.219097742877404,10.690483698351192,8.75519308919462,7.913203173823678,9.597183004565562,8.78415740516228,5.811984335128625,11.756330475195934,9.103130618794427,7.5408457486767775,10.68362021911597,Prophet+LSTM+ARIMA,COG,Congo,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,8.84,1.396
2033,9.624283207205632,8.366853536182866,10.878697124478725,8.755346948647798,7.913357033276856,9.59733686401874,8.784157403885343,5.636163310408335,11.932151497362351,9.197017691736102,7.570806854012731,10.821720652584634,Prophet+LSTM+ARIMA,COG,Congo,0.5888003044572439,0.4337913702025986,0.7497248864369677,2024,8.84,1.396
2034,9.811467590075189,8.516021148066322,11.084359269073518,8.755495029342171,7.91350511397123,9.597484944713113,8.78415740402512,5.469655803254318,12.098659004795921,9.290646903379418,7.603800803339547,10.966215621914017,Prophet+LSTM+ARIMA,COG,Congo,0.6144800295150387,0.45013785872180284,0.7791470849533273,2024,8.84,1.396
2025,0.08029370967418017,0.07198068319607823,0.08839681649717213,0.07753311089432202,0.07077892769320272,0.08428729409544132,0.07969888476077244,0.07168924687839268,0.08770852264315221,0.0794548537508637,0.07160738524093796,0.08719736243323445,Prophet+LSTM+ARIMA,COK,Cook Islands,0.3832217931726503,0.2202730947878225,0.5461162636911738,2024,0.08,5.824
2026,0.08086456733968916,0.07281975076444941,0.08866261079162294,0.0775102215276886,0.0707560383265693,0.0842644047288079,0.07972910822320413,0.0689552342099534,0.09050298223645485,0.07974211610756776,0.07133769351635538,0.08802315213712716,Prophet+LSTM+ARIMA,COK,Cook Islands,0.4089015182304452,0.24552822391782106,0.565745810368102,2024,0.08,5.824
2027,0.08143542500519814,0.07332017059919102,0.08914223687402639,0.07747461527164001,0.07072043207052071,0.08422879847275931,0.07972607464149732,0.0667196211116476,0.09273252817134704,0.0800178849808834,0.07102009859513758,0.08881145009803978,Prophet+LSTM+ARIMA,COK,Cook Islands,0.4345812432882401,0.26844936713472756,0.5978818618181819,2024,0.08,5.824
2028,0.08200628267070713,0.0736813812312042,0.09021079940492627,0.0774614312171128,0.0707072480159935,0.0842156144182321,0.07972637912739111,0.06482197233205252,0.09463078592272971,0.08030009392147955,0.0707229957026136,0.08981699978770359,Prophet+LSTM+ARIMA,COK,Cook Islands,0.460260968346035,0.2943489758972844,0.6132701831914098,2024,0.08,5.824
2029,0.08257870432982023,0.07488421109618935,0.09077873645113206,0.07746137260599173,0.07070718940487243,0.08421555580711103,0.0797263485656102,0.06313940536578203,0.09631329176543837,0.0805862824578106,0.07090375424075829,0.09052158011870337,Prophet+LSTM+ARIMA,COK,Cook Islands,0.48601104881494706,0.3143609013188334,0.6530325345002317,2024,0.08,5.824
2030,0.08314956199532923,0.07516028558809912,0.09076518242619604,0.07746430143818861,0.07071011823706931,0.08421848463930791,0.07972635163314952,0.061612521568278504,0.09784018169802053,0.08087244426549915,0.07066080274538651,0.09089725779743013,Prophet+LSTM+ARIMA,COK,Cook Islands,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,0.08,5.824
2031,0.08372041966083821,0.07564941516272344,0.09173745275252364,0.07746448244312132,0.07071029924200202,0.08421866564424062,0.07972635132525524,0.060204693768746737,0.09924800888176374,0.08115791827251324,0.0705534558340489,0.0917353950077629,Prophet+LSTM+ARIMA,COK,Cook Islands,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,0.08,5.824
2032,0.08429127732634721,0.07650585269634376,0.09196595739808522,0.07746459794150695,0.07071041474038765,0.08421878114262625,0.07972635135615913,0.05889177970419493,0.10056092300812333,0.08144337598759013,0.07065347495931754,0.09217790473673002,Prophet+LSTM+ARIMA,COK,Cook Islands,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,0.08,5.824
2033,0.08486369898546033,0.07714404789673993,0.0927420039999034,0.07746462552321098,0.07071044232209169,0.08421880872433028,0.07972635135305725,0.05765683302371315,0.10179586968240135,0.08172959371179722,0.07066384278482117,0.09287467160163461,Prophet+LSTM+ARIMA,COK,Cook Islands,0.5888003044572439,0.4337913702025986,0.7497248864369677,2024,0.08,5.824
2034,0.0854345566509693,0.07742685802130304,0.09421451904316902,0.07746462379935448,0.07071044059823518,0.08421880700047378,0.07972635135336859,0.056487420600489356,0.10296528210624781,0.08201502211366542,0.07051289431033265,0.0939032817982649,Prophet+LSTM+ARIMA,COK,Cook Islands,0.6144800295150387,0.45013785872180284,0.7791470849533273,2024,0.08,5.824
2025,100.10468199972104,92.72630495691143,107.9901162013294,92.96111948701491,85.62379269096007,100.29844628306975,92.04872270819823,83.18904107487306,100.9084043415234,96.3048015486638,88.566360919914,104.29677075681299,Prophet+LSTM+ARIMA,COL,Colombia,0.3832217931726503,0.2202730947878225,0.5461162636911738,2024,92.659,1.752
2026,101.5640987882934,92.91686371752975,109.02037426055013,93.01091822051148,85.67359142445665,100.34824501656632,92.18836964216483,81.0002007233336,103.37653856099605,97.08187135981578,88.12687989571243,105.44138302466565,Prophet+LSTM+ARIMA,COL,Colombia,0.4089015182304452,0.24552822391782106,0.565745810368102,2024,92.659,1.752
2027,103.02351557686576,94.99182924719517,111.37344748389192,92.85154118448963,85.5142143884348,100.18886798054447,92.1564148792591,78.79937215186001,105.51345760665819,97.76374680437006,88.57431125867129,107.11230513874662,Prophet+LSTM+ARIMA,COL,Colombia,0.4345812432882401,0.26844936713472756,0.5978818618181819,2024,92.659,1.752
2028,104.48293236543813,96.6567793082141,111.75302408561508,92.85016313834512,85.51283634229029,100.18748993439996,92.16372694006385,76.99440624094501,107.3330476391827,98.4949387023213,88.95520029991587,107.7566464362032,Prophet+LSTM+ARIMA,COL,Colombia,0.460260968346035,0.2943489758972844,0.6132701831914098,2024,92.659,1.752
2029,105.94634755617096,98.2550837457395,113.62106103414301,92.87800039766535,85.54067360161051,100.21532719372019,92.16205375496246,75.36455745078305,108.95955005914186,99.23318731624244,89.35384963596815,109.10424983028702,Prophet+LSTM+ARIMA,COL,Colombia,0.48601104881494706,0.3143609013188334,0.6530325345002317,2024,92.659,1.752
2030,107.40576434474333,99.32833207609697,115.21031656875525,92.88237814847798,85.54505135242314,100.21970494453282,92.16243662218119,73.88339656215231,110.44147668221007,99.96408586503645,89.52127801669235,110.27045369106334,Prophet+LSTM+ARIMA,COL,Colombia,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,92.659,1.752
2031,108.86518113331567,101.03095257664728,117.03043216448309,92.8826035808288,85.54527678477396,100.21993037688364,92.1623490124439,72.51269079638249,111.81200722850531,100.69382871497601,90.02996818361274,111.52320048358878,Prophet+LSTM+ARIMA,COL,Colombia,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,92.659,1.752
2032,110.32459792188806,101.7972360018269,118.72100292825047,92.88074376393456,85.54341696787972,100.2180705599894,92.16236905977543,71.23175431077689,113.09298380877397,101.42307716687152,90.09241082057761,112.68826505631608,Prophet+LSTM+ARIMA,COL,Colombia,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,92.659,1.752
2033,111.78801311262089,102.77530947058017,120.03414657424771,92.88057468967145,85.54324789361661,100.21790148572629,92.16236447243715,70.0247684006612,114.29996054421309,102.1547413468376,90.27965880885952,113.6465387946087,Prophet+LSTM+ARIMA,COL,Colombia,0.5888003044572439,0.4337913702025986,0.7497248864369677,2024,92.659,1.752
2034,113.24742990119326,104.28748642862482,122.21094864009137,92.88083648207885,85.54350968602401,100.21816327813369,92.16236552213658,68.88028086116371,115.44445018310945,102.88451545165049,90.74969085110935,115.02112768535648,Prophet+LSTM+ARIMA,COL,Colombia,0.6144800295150387,0.45013785872180284,0.7791470849533273,2024,92.659,1.752
2025,0.6142464770811876,0.5791253079404346,0.6473116839292073,0.564366827398068,0.5290774533762547,0.5996562014198813,0.5562645444738895,0.5084115655886001,0.6041175233591789,0.5872810815085832,0.548934908711431,0.6245992731593688,Prophet+LSTM+ARIMA,COM,Comoros,0.3832217931726503,0.2202730947878225,0.5461162636911738,2024,0.552,0.637
2026,0.6581860746448925,0.6236592834091438,0.6945842202327723,0.5673232733226214,0.5320338993008081,0.6026126473444348,0.5580831784308676,0.4747204283380887,0.6414459285236466,0.6104446502608185,0.563518223614296,0.6583067540834064,Prophet+LSTM+ARIMA,COM,Comoros,0.4089015182304452,0.24552822391782106,0.565745810368102,2024,0.552,0.637
2027,0.7021256722085972,0.6657835941507143,0.7380013543051183,0.5678768089402837,0.5325874349184704,0.603166182962097,0.5588587429699935,0.44540117086738185,0.6723163150726051,0.6327467240818679,0.5773889485218202,0.6878713016612347,Prophet+LSTM+ARIMA,COM,Comoros,0.4345812432882401,0.26844936713472756,0.5978818618181819,2024,0.552,0.637
2028,0.7460652697723021,0.7087594526712746,0.7832787452320636,0.5680913502587543,0.532801976236941,0.6033807242805677,0.5591894859169408,0.41997406921679115,0.6984049026170905,0.6548528439300748,0.5925737376990704,0.7170857793404464,Prophet+LSTM+ARIMA,COM,Comoros,0.460260968346035,0.2943489758972844,0.6132701831914098,2024,0.552,0.637
2029,0.7901252497950855,0.7502269788415676,0.8310829480087107,0.5682662975320625,0.5329769235102492,0.6035556715538758,0.5593305327176091,0.39762983647201433,0.7210312289632039,0.6769618324599607,0.6077651794163497,0.7466881991336253,Prophet+LSTM+ARIMA,COM,Comoros,0.48601104881494706,0.3143609013188334,0.6530325345002317,2024,0.552,0.637
2030,0.8340648473587904,0.7914910111502329,0.875083839645824,0.5683944518429058,0.5331050778210925,0.6036838258647191,0.559390682753044,0.3776634358378168,0.7411179296682713,0.6989787073283826,0.6234376339898438,0.7737423587061596,Prophet+LSTM+ARIMA,COM,Comoros,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,0.552,0.637
2031,0.8780044449224951,0.8311166631272422,0.9270647584549823,0.5684238926980996,0.5331345186762863,0.6037132667199129,0.5594163340031659,0.3595406384011472,0.7592920296051846,0.720962279136564,0.6387271208329794,0.8042837033087655,Prophet+LSTM+ARIMA,COM,Comoros,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,0.552,0.637
2032,0.9219440424861998,0.8689241781626684,0.9748073045965955,0.5684305143437314,0.5331411403219181,0.6037198883655447,0.5594272730928614,0.34287187508942996,0.7759826710962929,0.7429364681022481,0.6534653429341712,0.8323292921637571,Prophet+LSTM+ARIMA,COM,Comoros,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,0.552,0.637
2033,0.9660040225089833,0.9055370235932781,1.0286865614742444,0.5684336384021833,0.53314426438037,0.6037230124239966,0.5594319381163125,0.3273739383243519,0.7914899379082732,0.7649684053841157,0.6678980624728195,0.8631465183201896,Prophet+LSTM+ARIMA,COM,Comoros,0.5888003044572439,0.4337913702025986,0.7497248864369677,2024,0.552,0.637
2034,1.0099436200726877,0.942869492148332,1.0746551965450168,0.568435879574551,0.5331465055527377,0.6037252535963643,0.5594339275363104,0.31283848160070976,0.8060293734719111,0.7869392618140592,0.6829309928625279,0.8897662550395773,Prophet+LSTM+ARIMA,COM,Comoros,0.6144800295150387,0.45013785872180284,0.7791470849533273,2024,0.552,0.637
2025,0.6111877257413115,0.552260112118191,0.6706597851941882,0.5712010799943181,0.516361076425639,0.6260410835629973,0.5900269869130558,0.5232856846550344,0.6567682891710771,0.5959008795974993,0.5360417463292639,0.6560322357806128,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.3832217931726503,0.2202730947878225,0.5461162636911738,2024,0.594,1.131
2026,0.6181262799139179,0.559970376297849,0.6767746497424508,0.5717160827480319,0.5168760791793527,0.626556086316711,0.5907132839995354,0.5040944994843397,0.677332068514731,0.5996704816438507,0.5352278328148476,0.6643593635790859,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.4089015182304452,0.24552822391782106,0.565745810368102,2024,0.594,1.131
2027,0.6250648340865242,0.569939437615642,0.6887497909100123,0.5699719501511504,0.5151319465824713,0.6248119537198296,0.5905947332470955,0.4867915409853813,0.6943979255088099,0.6026740878928236,0.5354505906997842,0.674177365262166,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.4345812432882401,0.26844936713472756,0.5978818618181819,2024,0.594,1.131
2028,0.6320033882591305,0.5754782893253856,0.6904594523588515,0.5682551331869403,0.5134151296182612,0.6230951367556194,0.5906152116684394,0.47225917038594234,0.7089712529509365,0.6057192803434102,0.5341577196637437,0.6782463236060647,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.460260968346035,0.2943489758972844,0.6132701831914098,2024,0.594,1.131
2029,0.638960952169196,0.5790692416495716,0.694968270048833,0.5675348950529804,0.5126948914843013,0.6223748986216595,0.5906116742320916,0.4592801717929378,0.7219431766712454,0.609017118405866,0.5325283866440955,0.6835636538476426,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.48601104881494706,0.3143609013188334,0.6530325345002317,2024,0.594,1.131
2030,0.6458995063418024,0.5870611226115058,0.701597646542042,0.5663063542261506,0.5114663506574715,0.6211463577948297,0.5906122852877831,0.44748085576052776,0.7337437148150384,0.6121794130493846,0.5332673629102527,0.6895213414234881,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,0.594,1.131
2031,0.6528380605144086,0.5917612756106054,0.7131067811365106,0.5658462680425682,0.5110062644738891,0.6206862716112473,0.5906121797342067,0.43658149926795303,0.7446428602004602,0.6155336422013981,0.5327775787407633,0.6978856735211822,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,0.594,1.131
2032,0.6597766146870151,0.604726026865299,0.7192237931058673,0.5654287751029221,0.510588771534243,0.6202687786716012,0.5906121979674998,0.4264042198776199,0.7548201760573796,0.618898550611113,0.5366112612856152,0.7033841352351788,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,0.594,1.131
2033,0.6667341785970805,0.6114419321486355,0.7274299625998933,0.5651172222736802,0.5102772187050011,0.6199572258423593,0.5906121948178862,0.41682187393081443,0.7644025157049579,0.6222994435714319,0.5374957392332717,0.709804916686776,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.5888003044572439,0.4337913702025986,0.7497248864369677,2024,0.594,1.131
2034,0.6736727327696868,0.610100049076296,0.735531842608586,0.5648964515875212,0.5100564480188421,0.6197364551562003,0.5906121953619495,0.4077409560720502,0.7734834346518489,0.625713528122211,0.5344993755608711,0.7160708937563053,Prophet+LSTM+ARIMA,CPV,Cape Verde,0.6144800295150387,0.45013785872180284,0.7791470849533273,2024,0.594,1.131
2025,8.180840218200425,7.549882936363409,8.786979313118461,7.914720621862841,7.3578686703829295,8.471572573342753,8.792293595724253,8.059481392824647,9.525105798623859,8.267173663496987,7.629278983983599,8.892659249550885,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.3832217931726503,0.2202730947878225,0.5461162636911738,2024,8.76,1.708
2026,8.229919684833137,7.635750183195841,8.833611848071818,7.676928890012874,7.1200769385329625,8.233780841492786,8.79592731114168,7.699716794962317,9.892137827321044,8.233173892705206,7.522823524971741,8.948285591239367,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.4089015182304452,0.24552822391782106,0.565745810368102,2024,8.76,1.708
2027,8.27899915146585,7.703037886246021,8.860594739943492,7.647340515368995,7.0904885638890836,8.204192466848907,8.796336181304284,7.424638058222897,10.168034304385671,8.250418749901245,7.480300598651006,9.02335406278039,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.4345812432882401,0.26844936713472756,0.5978818618181819,2024,8.76,1.708
2028,8.328078618098564,7.721326177952544,8.882751890593552,7.678393490370155,7.121541538890243,8.235245441850067,8.796382187881758,7.195396018785738,10.397368356977777,8.28273322861226,7.439897478395267,9.099529395003737,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.460260968346035,0.2943489758972844,0.6132701831914098,2024,8.76,1.708
2029,8.377292549023421,7.765435947166281,8.993127850190355,7.712514675231404,7.155662723751492,8.269366626711316,8.796387364598878,6.99501242686346,10.597762302334296,8.31587178446928,7.420386761236879,9.21334615735658,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.48601104881494706,0.3143609013188334,0.6530325345002317,2024,8.76,1.708
2030,8.426372015656135,7.763146305370242,9.047574555258146,7.728480709650142,7.171628758170231,8.285332661130054,8.796387947089505,6.8147804058363874,10.777995488342622,8.34440317201298,7.378175443686775,9.289619314997243,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,8.76,1.708
2031,8.475451482288848,7.889134160809701,9.07359402903679,7.730120090839733,7.173268139359822,8.286972042319645,8.796388012632072,6.649625872803226,10.943150152460918,8.369352767012376,7.400290583445612,9.344327563213536,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,8.76,1.708
2032,8.524530948921562,7.907370451649749,9.165023435670985,7.728013638921169,7.171161687441257,8.28486559040108,8.796388020007003,6.496299500225879,11.096476539788126,8.393365889192824,7.3705505227416594,9.427847250382795,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,8.76,1.708
2033,8.57374487984642,7.918664621953087,9.227561009290794,7.72628705266095,7.169435101181039,8.283139004140862,8.796388020836838,6.352574045970218,11.240201995703458,8.417541208297656,7.339834597764358,9.494615754606476,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.5888003044572439,0.4337913702025986,0.7497248864369677,2024,8.76,1.708
2034,8.622824346479131,7.974533259797271,9.330222818130027,7.725631578203405,7.168779626723493,8.282483529683317,8.796388020930213,6.216844206187565,11.37593183567286,8.441917073022971,7.333672588126401,9.579715250404057,Prophet+LSTM+ARIMA,CRI,Costa Rica,0.6144800295150387,0.45013785872180284,0.7791470849533273,2024,8.76,1.708
2025,22.941646003540136,19.293815817604848,26.378379608119698,24.65255398256363,24.0232952148992,25.281812750228063,24.519319571868536,21.333922124465992,27.70471701927108,23.76379139037811,20.98621224364372,26.435822246434633,Prophet+LSTM+ARIMA,CUB,Cuba,0.3832217931726503,0.2202730947878225,0.5461162636911738,2024,24.44,2.226
2026,22.61791513742055,18.85955264806623,26.342586246260524,24.714892976201327,24.085634208536895,25.34415174386576,24.525805751746276,19.83317115241325,29.218440351079302,23.619132250697177,20.409477664270653,26.811941146866523,Prophet+LSTM+ARIMA,CUB,Cuba,0.4089015182304452,0.24552822391782106,0.565745810368102,2024,24.44,2.226
2027,22.294184271300963,18.605596370859608,25.961840444701842,24.89027247087779,24.261013703213358,25.51953123854222,24.526336144541084,18.69177270607299,30.36089958300918,23.501244289505202,20.04099478775139,26.95102792773877,Prophet+LSTM+ARIMA,CUB,Cuba,0.4345812432882401,0.26844936713472756,0.5978818618181819,2024,24.44,2.226
2028,21.97045340518137,18.100200536546524,25.71353988564723,25.08926759478777,24.46000882712334,25.718526362452202,24.526379516220885,17.7384842167239,31.31427481571787,23.38913848034285,19.59972352923507,27.114970237366133,Prophet+LSTM+ARIMA,CUB,Cuba,0.460260968346035,0.2943489758972844,0.6132701831914098,2024,24.44,2.226
2029,21.645835605182004,18.034024316827324,25.26923368868413,25.181171264545583,24.55191249688115,25.810430032210014,24.52638306284261,16.903397896581957,32.14936822910326,23.24980638443805,19.380839756779437,27.124566409670383,Prophet+LSTM+ARIMA,CUB,Cuba,0.48601104881494706,0.3143609013188334,0.6530325345002317,2024,24.44,2.226
2030,21.322104739062414,17.475756993463467,25.26975228196243,25.3703331639814,24.741074396316968,25.99959193164583,24.526383352859636,16.15116013791215,32.90160656780712,23.135231498741465,18.96093713028901,27.360175765844453,Prophet+LSTM+ARIMA,CUB,Cuba,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,24.44,2.226
2031,20.998373872942828,17.217448101006593,24.854521525797413,25.637931900528372,25.00867313286394,26.267190668192804,24.526383376575126,15.461129295017935,33.59163745813232,23.04026575574729,18.726174657473766,27.39196779447999,Prophet+LSTM+ARIMA,CUB,Cuba,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,24.44,2.226
2032,20.67464300682324,17.162015995263758,24.65229160233033,25.985170279840872,25.35591151217644,26.614429047505304,24.526383378514407,14.82002980126802,34.23273695576079,22.96520991800044,18.624993325992996,27.537937301981692,Prophet+LSTM+ARIMA,CUB,Cuba,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,24.44,2.226
2033,20.35002520682387,16.511077149889317,24.33665328389659,26.50811485099439,25.878856083329957,27.13737361865882,24.526383378672985,14.21872758241925,34.83403917492672,22.93363716082878,18.27993449138196,27.66117984034468,Prophet+LSTM+ARIMA,CUB,Cuba,0.5888003044572439,0.4337913702025986,0.7497248864369677,2024,24.44,2.226
2034,20.02629434070428,16.25328862400637,23.951503987283616,27.351154571732422,26.72189580406799,27.980413339396854,24.526383378685953,13.65061966917222,35.40214708819968,22.982531657956734,18.219773180313236,27.82139210054094,Prophet+LSTM+ARIMA,CUB,Cuba,0.6144800295150387,0.45013785872180284,0.7791470849533273,2024,24.44,2.226
2025,4.119457959197049,1.4711377635600287,6.627032632497067,2.4417934112080957,2.070159093869629,2.8134277285465625,2.2880268839774063,0.2989191714320083,4.277134596522805,3.2421840533949,1.3278384481054237,5.086156897515876,Prophet+LSTM+ARIMA,CUW,Curacao,0.3832217931726503,0.2202730947878225,0.5461162636911738,2024,2.29,12.344
2026,4.103857825084897,1.6182859966494458,6.628243655278877,2.4376198143733063,2.0659854970348395,2.809254131711773,2.2880726861755076,0.0,5.068637948064001,3.233352037679652,1.3256393725834328,5.283594847583382,Prophet+LSTM+ARIMA,CUW,Curacao,0.4089015182304452,0.24552822391782106,0.565745810368102,2024,2.29,12.344
2027,4.088257690972746,1.6021690320797122,6.640694261054151,2.3966712813256663,2.0250369639871995,2.768305598664133,2.2880716229631437,0.0,5.680814318254669,3.215314571558576,1.307343757036656,5.432627109756776,Prophet+LSTM+ARIMA,CUW,Curacao,0.4345812432882401,0.26844936713472756,0.5978818618181819,2024,2.29,12.344
2028,4.072657556860595,1.5109718677639747,6.623834929585424,2.3844267572784474,2.0127924399399806,2.7560610746169143,2.2880716476436302,0.0,6.198284695823037,3.204453379660817,1.2586840438669826,5.5505039074027005,Prophet+LSTM+ARIMA,CUW,Curacao,0.460260968346035,0.2943489758972844,0.6132701831914098,2024,2.29,12.344
2029,4.057014682654987,1.489426899086489,6.587992658083835,2.39885902325625,2.0272247059177833,2.770493340594717,2.2880716470707188,0.0,6.6548589573667165,3.200240008909236,1.2515196260226902,5.650334403532276,Prophet+LSTM+ARIMA,CUW,Curacao,0.48601104881494706,0.3143609013188334,0.6530325345002317,2024,2.29,12.344
2030,4.0414145485428365,1.5442050750958418,6.743758804262261,2.3474575237770523,1.9758232064385857,2.719091841115519,2.288071647084018,0.0,7.0680189995604525,3.179589566986686,1.2660583391575673,5.818657112300123,Prophet+LSTM+ARIMA,CUW,Curacao,0.511690773872742,0.35608454141698903,0.6763601279491342,2024,2.29,12.344
2031,4.025814414430686,1.2864976461302984,6.572622186468003,2.331849227921907,1.9602149105834406,2.703483545260374,2.2880716470837092,0.0,7.448203619498832,3.167887425966747,1.1333025507110093,5.824232884423803,Prophet+LSTM+ARIMA,CUW,Curacao,0.5373704989305369,0.38032067456481233,0.6979752691872981,2024,2.29,12.344
2032,4.010214280318534,1.644451533228709,6.588585891189285,2.339460596508502,1.9678262791700354,2.711094913846969,2.2880716470837164,0.0,7.802237699444401,3.1619902010573218,1.3141823364068634,5.922626098917485,Prophet+LSTM+ARIMA,CUW,Curacao,0.5630502239883317,0.40246216893536096,0.7309589202957162,2024,2.29,12.344
